TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;SAN;1994;87;S;S;MULL;BAR;0;2050;2050;F;24;170;3;;3
TC;ITA;10;SAN;1994;87;S;S;MULL;BAR;0;2050;2050;F;24;185;3;;1
TC;ITA;10;SAN;1994;87;S;S;MULL;SUR;0;50;50;F;1;125;1;;1
TC;ITA;10;SAN;1994;87;S;S;OCTO;VUL;0;1600;1600;M;2;60;1;;2
TC;ITA;10;SAN;1994;87;S;S;OCTO;VUL;0;1600;1600;F;1;130;2;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;100;1;;3
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;105;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;110;1;;3
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;120;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;125;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;130;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;130;2;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;140;1;;2
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;M;14;150;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;100;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;105;1;;2
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;110;1;;2
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;115;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;120;2;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;125;1;;2
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;125;2;;3
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;130;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;135;1;;1
TC;ITA;10;SAN;1994;87;S;S;SPIC;FLE;0;550;550;F;15;145;1;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;M;5;130;3;;2
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;M;5;135;1;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;M;5;135;3;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;M;5;180;3;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;F;3;180;1;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;F;3;220;3;;1
TC;ITA;10;SAN;1994;87;S;S;TRAC;TRA;0;350;350;F;3;230;3;;1
TC;ITA;10;SAN;1994;88;S;S;ILLE;COI;0;100;100;F;1;165;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;150;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;155;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;160;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;160;2;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;165;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;170;1;;2
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;175;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;180;3;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;M;10;195;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;145;1;;3
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;150;1;;3
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;160;1;;4
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;165;1;;2
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;170;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;175;1;;3
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;180;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;185;1;;2
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;190;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;F;21;235;1;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;I;7;70;0;;2
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;I;7;115;0;;1
TC;ITA;10;SAN;1994;88;S;S;MERL;MER;0;1100;1100;I;7;135;0;;4
TC;ITA;10;SAN;1994;88;S;S;OCTO;VUL;0;600;600;F;1;100;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;105;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;115;1;;4
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;115;2;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;120;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;125;1;;2
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;135;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;140;1;;4
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;145;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;150;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;M;25;155;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;100;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;105;1;;5
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;105;2;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;110;1;;6
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;115;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;120;1;;5
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;120;2;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;125;1;;14
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;130;1;;8
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;135;1;;3
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;150;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;F;49;165;1;;1
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;100;0;;4
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;105;0;;5
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;110;0;;7
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;115;0;;5
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;120;0;;6
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;125;0;;6
TC;ITA;10;SAN;1994;88;S;S;SPIC;FLE;0;1800;1800;I;34;130;0;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;MED;0;100;100;M;3;130;3;;2
TC;ITA;10;SAN;1994;88;S;S;TRAC;MED;0;100;100;M;3;150;3;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;MED;0;100;100;F;1;135;1;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;TRA;0;100;100;M;3;110;1;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;TRA;0;100;100;M;3;135;1;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;TRA;0;100;100;M;3;135;3;;1
TC;ITA;10;SAN;1994;88;S;S;TRAC;TRA;0;100;100;F;1;120;1;;1
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;M;8;115;1;;3
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;M;8;120;1;;5
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;F;5;120;1;;1
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;F;5;125;3;;1
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;F;5;140;3;;2
TC;ITA;10;SAN;1994;88;S;S;TRIS;CAP;0;200;200;F;5;150;3;;1
TC;ITA;10;SAN;1994;89;S;S;CITH;MAC;0;50;50;F;1;225;3;;1
TC;ITA;10;SAN;1994;89;S;S;ELED;CIR;0;850;850;F;3;85;3;;1
TC;ITA;10;SAN;1994;89;S;S;ELED;CIR;0;850;850;F;3;100;3;;1
TC;ITA;10;SAN;1994;89;S;S;ELED;CIR;0;850;850;F;3;110;3;;1
TC;ITA;10;SAN;1994;89;S;S;ELED;CIR;0;850;850;I;2;20;0;;1
TC;ITA;10;SAN;1994;89;S;S;ELED;CIR;0;850;850;I;2;30;0;;1
TC;ITA;10;SAN;1994;89;S;S;MERL;MER;0;150;150;M;3;195;2;;1
TC;ITA;10;SAN;1994;89;S;S;MERL;MER;0;150;150;M;3;205;3;;1
TC;ITA;10;SAN;1994;89;S;S;MERL;MER;0;150;150;M;3;210;3;;1
TC;ITA;10;SAN;1994;89;S;S;MERL;MER;0;150;150;F;2;155;1;;1
TC;ITA;10;SAN;1994;89;S;S;MERL;MER;0;150;150;F;2;190;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;M;1;140;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;F;5;100;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;F;5;105;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;F;5;110;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;F;5;130;1;;1
TC;ITA;10;SAN;1994;89;S;S;SPIC;FLE;0;100;100;F;5;140;1;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;F;3;105;1;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;F;3;115;1;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;F;3;130;1;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;95;0;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;100;0;;4
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;105;0;;1
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;110;0;;6
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;115;0;;5
TC;ITA;10;SAN;1994;89;S;S;TRAC;TRA;0;200;200;I;18;120;0;;1
TC;ITA;10;SAN;1994;89;S;S;TRIS;CAP;0;20;20;F;1;160;3;;1
TC;ITA;10;SAN;1994;90;S;S;ELED;CIR;0;40;40;I;1;15;0;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;M;10;150;1;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;M;10;155;1;;3
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;M;10;165;1;;2
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;M;10;185;1;;3
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;M;10;215;1;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;150;1;;2
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;155;1;;2
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;160;1;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;165;1;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;170;1;;2
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;185;1;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;190;1;;3
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;F;13;220;2;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;I;4;80;0;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;I;4;130;0;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;I;4;135;0;;1
TC;ITA;10;SAN;1994;90;S;S;MERL;MER;0;850;850;I;4;170;0;;1
TC;ITA;10;SAN;1994;90;S;S;PAGE;ERY;0;150;150;M;1;170;2;;1
TC;ITA;10;SAN;1994;90;S;S;PAGE;ERY;0;150;150;F;2;165;3;;1
TC;ITA;10;SAN;1994;90;S;S;PAGE;ERY;0;150;150;F;2;180;3;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;135;1;;2
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;140;1;;3
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;145;1;;6
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;150;1;;3
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;155;1;;2
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;160;1;;2
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;M;20;165;1;;2
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;95;1;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;100;1;;3
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;105;1;;7
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;110;1;;10
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;115;1;;18
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;120;1;;17
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;125;1;;23
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;125;2;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;130;1;;7
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;135;1;;7
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;F;96;140;1;;2
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;85;0;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;90;0;;4
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;95;0;;6
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;100;0;;8
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;105;0;;6
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;110;0;;6
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;115;0;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;120;0;;3
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;125;0;;3
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;130;0;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;135;0;;1
TC;ITA;10;SAN;1994;90;S;S;SPIC;FLE;0;2800;2800;I;41;140;0;;1
TC;ITA;10;SAN;1994;90;S;S;TRAC;MED;0;150;150;F;3;135;2;;1
TC;ITA;10;SAN;1994;90;S;S;TRAC;MED;0;150;150;F;3;165;3;;1
TC;ITA;10;SAN;1994;90;S;S;TRAC;MED;0;150;150;F;3;260;3;;1
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;65;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;70;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;75;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;85;0;;15
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;90;0;;60
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;95;0;;330
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;100;0;;205
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;105;0;;50
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;110;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;120;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRAC;TRA;0;5000;5000;I;690;130;0;;5
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;M;6;110;1;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;M;6;115;1;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;M;6;120;1;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;M;6;125;1;;2
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;M;6;135;2;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;F;3;120;1;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;F;3;145;2;;1
TC;ITA;10;SAN;1994;90;S;S;TRIS;CAP;0;150;150;F;3;145;3;;1
TC;ITA;10;SAN;1994;91;S;S;ELED;CIR;0;250;250;F;2;75;2;;1
TC;ITA;10;SAN;1994;91;S;S;ELED;CIR;0;250;250;F;2;80;3;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;145;1;;2
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;160;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;170;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;175;1;;2
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;185;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;M;8;210;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;125;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;145;1;;4
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;150;1;;2
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;155;1;;3
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;160;1;;3
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;165;1;;3
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;170;1;;2
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;175;1;;2
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;180;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;185;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;F;23;230;1;;1
TC;ITA;10;SAN;1994;91;S;S;MERL;MER;0;1000;1000;I;1;135;0;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;M;10;125;3;;5
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;M;10;130;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;M;10;135;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;M;10;140;3;;2
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;M;10;180;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;F;7;135;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;F;7;140;3;;3
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;F;7;145;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;F;7;170;3;;1
TC;ITA;10;SAN;1994;91;S;S;MULL;BAR;0;400;400;F;7;180;3;;1
TC;ITA;10;SAN;1994;91;S;S;PAGE;ACA;0;70;70;M;1;135;1;;1
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;90;0;;1
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;100;0;;1
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;105;0;;3
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;110;0;;16
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;115;0;;13
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;120;0;;21
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;125;0;;19
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;130;0;;8
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;135;0;;6
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;140;0;;2
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;145;0;;5
TC;ITA;10;SAN;1994;91;S;S;SPIC;FLE;0;1600;1600;I;96;155;0;;1
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;95;0;;2
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;100;0;;2
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;105;0;;7
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;110;0;;6
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;115;0;;1
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;125;0;;3
TC;ITA;10;SAN;1994;91;S;S;TRAC;MED;0;200;200;I;23;130;0;;2
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;M;16;130;1;;2
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;M;16;135;1;;4
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;M;16;140;1;;3
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;M;16;145;1;;5
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;M;16;150;1;;2
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;F;14;130;1;;1
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;F;14;135;1;;3
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;F;14;140;1;;5
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;F;14;145;1;;4
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;F;14;170;3;;1
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;60;0;;5
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;75;0;;10
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;80;0;;30
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;85;0;;100
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;90;0;;240
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;95;0;;225
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;100;0;;100
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;105;0;;30
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;110;0;;20
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;115;0;;25
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;120;0;;10
TC;ITA;10;SAN;1994;91;S;S;TRAC;TRA;0;5850;5850;I;805;125;0;;10
TC;ITA;10;SAN;1994;92;S;S;CITH;MAC;0;40;40;M;1;150;1;;1
TC;ITA;10;SAN;1994;92;S;S;CITH;MAC;0;40;40;I;4;85;0;;2
TC;ITA;10;SAN;1994;92;S;S;CITH;MAC;0;40;40;I;4;95;0;;2
TC;ITA;10;SAN;1994;92;S;S;ILLE;COI;0;150;150;F;1;180;3;;1
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;25;0;;2
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;30;0;;2
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;35;0;;1
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;40;0;;2
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;45;0;;4
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;50;0;;1
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;60;0;;2
TC;ITA;10;SAN;1994;92;S;S;LOLI;VUL;0;50;50;I;15;75;0;;1
TC;ITA;10;SAN;1994;92;S;S;MERL;MER;0;500;500;M;2;205;1;;2
TC;ITA;10;SAN;1994;92;S;S;MERL;MER;0;500;500;I;51;70;0;;3
