TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;MONTH;DAY;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;135;ND;ND;17
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;140;ND;ND;5
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;145;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;150;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;155;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;160;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;165;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;175;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;180;ND;ND;3
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;185;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;190;ND;ND;3
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;195;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;200;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;205;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;210;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;220;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;225;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;230;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;TRAC;TRA;0;2880;2880;N;131;250;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;70;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;90;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;95;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;105;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;130;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;135;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;140;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;145;ND;ND;4
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;150;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;155;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;160;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;165;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;195;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;210;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;ASPI;CUC;0;820;820;N;22;220;ND;ND;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;85;0;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;90;0;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;95;0;;3
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;100;0;;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;105;0;;5
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;110;0;;4
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;115;0;;7
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;120;0;;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;125;0;;4
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;I;30;130;0;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;140;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;145;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;175;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;185;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;210;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;215;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;230;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;250;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;260;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;270;2;C;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;280;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;285;2;C;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;305;4;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;M;7;310;3;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MERL;MER;0;2280;2280;F;8;410;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;45;0;;2
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;50;0;;3
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;55;0;;15
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;60;0;;11
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;65;0;;6
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;70;0;;9
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;I;52;75;0;;6
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;80;ND;ND;5
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;85;ND;ND;2
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;90;ND;ND;15
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;95;ND;ND;5
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;100;ND;ND;12
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;N;50;105;ND;ND;11
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;110;1;;3
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;110;2;A;2
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;M;5;110;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;M;5;110;3;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;M;5;115;2;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;120;2;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;125;2;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;125;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;M;5;125;3;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;130;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;135;2;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;C;ILLE;COI;0;2330;2330;F;11;145;3;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;110;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;115;4;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;115;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;120;4;A;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;120;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;125;4;A;3
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;125;4;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;130;4;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;130;4;A;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;130;4;B;5
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;135;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;135;4;B;5
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;135;4;A;7
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;135;4;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;140;4;A;6
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;140;4;B;4
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;145;2;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;145;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;145;4;A;10
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;145;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;150;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;150;4;A;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;150;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;155;4;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;160;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;160;4;A;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;170;4;A;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;M;56;170;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;180;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;185;2;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;190;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;195;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;210;4;B;2
TC;MON;18;MIZ;2021;8;25;176;S;S;Ao;MULL;BAR;0;2775;2775;F;20;225;4;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ae;RAJA;CLA;0;1610;1610;M;1;675;3;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ae;RAJA;MIR;0;905;905;F;2;440;1;;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ae;RAJA;MIR;0;905;905;F;2;465;3;B;1
TC;MON;18;MIZ;2021;8;25;176;S;S;Ae;SCYO;CAN;0;260;260;M;1;445;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;35;0;;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;40;0;;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;45;0;;22
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;50;0;;25
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;55;0;;29
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;60;0;;15
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;65;0;;7
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;70;0;;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;I;118;75;0;;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;80;1;;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;80;2;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;85;1;;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;85;1;;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;85;2;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;90;1;;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;90;2;A;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;95;1;;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;95;2;A;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;100;1;;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;100;2;A;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;100;3;B;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;105;1;;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;105;2;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;105;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;110;1;;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;115;1;;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;115;3;B;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;120;1;;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;120;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;125;2;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;M;27;125;3;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;130;2;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;140;3;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;ILLE;COI;0;2600;2600;F;31;160;3;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ae;SCYO;CAN;0;875;875;F;1;360;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ae;SCYO;CAN;0;875;875;M;3;410;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ae;SCYO;CAN;0;875;875;M;3;430;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ae;SCYO;CAN;0;875;875;M;3;440;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;B;PAPE;LON;m;25;25;F;4;19;2;E;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;B;PAPE;LON;m;25;25;F;4;21;2;E;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;B;PAPE;LON;m;25;25;F;4;24;2;D;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;B;PAPE;LON;m;25;25;F;4;25;2;C;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;LOLI;VUL;0;95;95;F;1;100;1;;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;C;LOLI;VUL;0;95;95;M;1;120;3;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;M;6;115;4;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;M;6;120;4;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;M;6;130;4;A;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;M;6;135;4;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;M;6;145;4;A;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;F;6;150;2;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;F;6;165;4;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;F;6;170;4;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;F;6;175;4;B;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;MULL;BAR;0;510;510;F;6;195;4;B;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;125;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;130;ND;ND;9
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;135;ND;ND;34
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;140;ND;ND;13
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;145;ND;ND;9
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SARD;PIL;0;1300;1300;N;69;150;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;125;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;130;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;135;ND;ND;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;140;ND;ND;7
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;145;ND;ND;14
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;150;ND;ND;12
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;155;ND;ND;13
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;160;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;165;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ENGR;ENC;0;1220;1220;N;62;170;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;115;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;120;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;125;ND;ND;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;130;ND;ND;9
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;135;ND;ND;8
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;140;ND;ND;5
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;145;ND;ND;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;SPIC;FLE;0;1000;1000;N;38;150;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;155;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;160;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;165;ND;ND;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;170;ND;ND;6
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;175;ND;ND;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;180;ND;ND;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;185;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;BOOP;BOO;0;1250;1250;N;28;190;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ASPI;CUC;0;20;20;N;3;50;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ASPI;CUC;0;20;20;N;3;100;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ASPI;CUC;0;20;20;N;3;105;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ZEUS;FAB;0;50;50;N;2;95;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;ZEUS;FAB;0;50;50;N;2;135;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRIS;CAP;0;50;50;N;5;80;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRIS;CAP;0;50;50;N;5;90;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRIS;CAP;0;50;50;N;5;95;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRIS;CAP;0;50;50;N;5;100;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRIS;CAP;0;50;50;N;5;115;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;MED;0;350;350;N;5;185;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;MED;0;350;350;N;5;195;ND;ND;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;70;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;80;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;85;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;90;ND;ND;3
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;95;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;100;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;115;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;120;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;140;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;155;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;160;ND;ND;4
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;165;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;170;ND;ND;2
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;175;ND;ND;1
TC;ALB;18;MIZ;2021;8;26;14;S;S;Ao;TRAC;TRA;0;670;670;N;24;190;ND;ND;1
